Loyalty,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
734224,204,63,527162.3,52708.33,13607.4,134.3,0.25816412699852187,0.3088235294117647
734226,121,24,256555.1,25652.61,13374.099999999999,133.0,0.5213543573149086,0.19834710743801653
734307,259,58,371875.3,37178.03,15705.4,155.8,0.42243766009118827,0.22393822393822393
734458,108,20,300037.7,30000.27,0.0,0.0,0.0,0.18518518518518517
734459,163,24,254107.1,25407.21,15692.1,155.8,0.6176238949495045,0.147239263803681
734490,200,58,440246.2,44018.22,0.0,0.0,0.0,0.29
734556,43,8,148623.7,14861.07,0.0,0.0,0.0,0.18604651162790697
734647,212,25,434427.8,43435.58,0.0,0.0,0.0,0.1179245283018868
734727,197,64,379863.6,37978.86,2985.0,29.0,0.07859635597277011,0.3248730964467005
734752,113,35,430534.8,43045.58,13449.1,132.2,0.3124385825443634,0.30973451327433627
734791,240,57,455293.0,45521.8,16388.4,162.8,0.3600121260582842,0.2375
734801,214,56,402990.2,40293.020000000004,12022.4,118.7,0.298374259363036,0.2616822429906542
734824,224,72,450455.5,45033.85,18671.3,186.2,0.4146059020048253,0.32142857142857145
734838,150,12,290287.5,29023.25,6950.2,68.4,0.23947008002205128,0.08
734880,214,53,394016.3,39394.03,5783.6,57.0,0.14681412386597667,0.24766355140186916
734938,90,10,189582.0,18956.2,0.0,0.0,0.0,0.1111111111111111
734952,73,12,163950.2,16390.62,3982.0,39.0,0.24294383006866124,0.1643835616438356
735000,59,8,110675.0,11065.0,0.0,0.0,0.0,0.13559322033898305
735038,271,96,495456.2,49536.82,14951.5,146.1,0.3018259952899682,0.35424354243542433
735171,0,0,0.0,0.0,0.0,0.0,0.0,0.0
735263,169,49,413187.6,41309.659999999996,7735.0,76.0,0.18724433945958405,0.28994082840236685
735266,230,39,457463.0,45737.0,17374.3,172.2,0.37987406257515793,0.16956521739130434
735304,126,29,390214.8,39010.28,13087.9,130.0,0.3354987454588893,0.23015873015873015
735341,196,29,441825.9,44176.69,10001.6,98.8,0.22639994078325018,0.14795918367346939
735515,129,39,382773.0,38267.4,19173.8,189.5,0.5010478893261627,0.3023255813953488
735605,39,2,64384.0,6436.0,0.0,0.0,0.0,0.05128205128205128
735627,175,30,291349.2,29128.32,10932.7,107.4,0.3753288895480412,0.17142857142857143
735666,219,61,437835.5,43775.85,13101.6,129.9,0.299288306223637,0.2785388127853881
735676,99,13,152619.8,15254.98,10314.0,102.0,0.6761070810974514,0.13131313131313133
735770,143,33,262523.3,26248.13,8576.0,84.0,0.32672803738780626,0.23076923076923078
735790,235,46,460542.0,46046.3,20502.9,201.4,0.44526704642935483,0.19574468085106383
735846,160,68,475566.9,47547.29,26884.1,266.2,0.5654181342406686,0.425
735964,164,42,385371.7,38530.97,3158.0,31.0,0.08196004408920927,0.25609756097560976
735966,67,4,150759.1,15071.21,0.0,0.0,0.0,0.05970149253731343
736004,33,5,75813.0,7579.0,0.0,0.0,0.0,0.15151515151515152
736109,230,49,494445.5,49435.35,9310.0,93.1,0.1883267742617378,0.21304347826086956
736219,4,4,5169.0,516.0,0.0,0.0,0.0,1.0
736220,17,0,27244.0,2724.0,0.0,0.0,0.0,0.0
736258,12,0,47159.0,4715.0,0.0,0.0,0.0,0.0
736389,136,23,262552.1,26248.81,3641.0,36.0,0.13871105013903487,0.16911764705882354
736414,178,25,337258.4,33717.44,5346.0,53.0,0.1585529625024913,0.1404494382022472
736459,121,30,222985.6,22294.56,8220.0,81.0,0.3686998083837492,0.24793388429752067
736518,202,43,381790.7,38170.77,13075.6,129.5,0.3425553113023395,0.21287128712871287
736615,93,22,268837.7,26880.07,24886.2,247.0,0.9258234818584922,0.23655913978494625
736646,185,61,480886.8,48080.88,12004.1,118.9,0.2496647315939309,0.32972972972972975
736685,224,63,520616.9,52052.19,21958.3,216.6,0.4218516070121161,0.28125
736813,7,5,41747.0,4174.0,0.0,0.0,0.0,0.7142857142857143
736829,145,51,376988.0,37693.5,9950.9,97.8,0.26399511852176105,0.35172413793103446
736970,136,36,289619.6,28956.06,0.0,0.0,0.0,0.2647058823529412
737027,0,0,0.0,0.0,0.0,0.0,0.0,0.0
737221,99,18,147193.0,14717.3,0.0,0.0,0.0,0.18181818181818182
737451,0,0,0.0,0.0,0.0,0.0,0.0,0.0
737474,198,26,347206.8,34713.08,9097.2,89.3,0.262068361551323,0.13131313131313133
737477,196,35,459893.9,45981.090000000004,3560.0,35.0,0.07742313198751921,0.17857142857142858
737509,80,32,126810.2,12676.119999999999,0.0,0.0,0.0,0.4
737519,210,34,400860.4,40080.44,11612.3,114.7,0.2897248632999039,0.1619047619047619
737534,205,43,334864.7,33480.07,15018.3,148.9,0.44857433093777876,0.2097560975609756
737542,171,29,360489.4,36043.04,4808.9,47.5,0.1334210432860269,0.1695906432748538
737602,27,8,41883.0,4186.0,0.0,0.0,0.0,0.2962962962962963
737604,100,42,247871.5,24781.75,28511.7,280.4,1.1505119694936798,0.42
737676,0,0,0.0,0.0,0.0,0.0,0.0,0.0
737755,185,29,403011.2,40295.02,4247.0,42.0,0.10539763970833121,0.15675675675675677
737756,215,32,470301.5,47020.95,9189.0,91.0,0.19542352929917411,0.14883720930232558
737764,184,50,437817.0,43775.4,12069.6,118.3,0.27571649830726846,0.2717391304347826
737791,169,49,343011.0,34290.1,17515.1,173.6,0.5107917445560088,0.28994082840236685
737842,202,40,427157.0,42707.9,24148.5,237.9,0.5654340297696678,0.19801980198019803
737906,188,46,239645.2,23958.62,5318.1,51.3,0.22197021364335678,0.24468085106382978
737940,250,63,471711.9,47160.59,16740.4,165.4,0.3549658729884423,0.252
737949,126,38,273891.0,27385.5,2508.0,25.0,0.09158131127786602,0.30158730158730157
738005,238,50,472664.4,47254.54,16599.0,164.0,0.3512678358523858,0.21008403361344538
738096,162,42,347458.7,34740.07,6146.5,60.8,0.1769282560455405,0.25925925925925924
738141,109,8,202761.7,20273.27,5366.0,53.0,0.2646834970382183,0.07339449541284404
738204,213,56,258469.9,25839.79,16151.0,160.7,0.62504377938056,0.26291079812206575
738253,0,0,0.0,0.0,0.0,0.0,0.0,0.0
738279,212,58,464179.6,46410.76,21427.7,213.0,0.4616968134113727,0.27358490566037735
738320,149,33,316667.8,31660.28,0.0,0.0,0.0,0.2214765100671141
738332,245,50,368015.8,36795.08,0.0,0.0,0.0,0.20408163265306123
738427,247,50,430321.9,43023.89,23865.9,237.5,0.554712742153255,0.20242914979757085
738431,179,36,474085.7,47402.47,7593.0,75.0,0.16018152640569153,0.2011173184357542
738432,220,33,449776.1,44970.91,7879.0,78.0,0.17520214734369394,0.15
738435,151,31,331079.0,33100.6,0.0,0.0,0.0,0.2052980132450331
738459,138,42,328092.4,32803.84,10342.7,102.4,0.3152893075932574,0.30434782608695654
738467,235,67,451411.4,45131.54,0.0,0.0,0.0,0.2851063829787234
738473,170,34,307299.2,30725.12,5211.0,52.0,0.16960063947675388,0.2
738597,116,31,173582.9,17352.29,7886.0,78.0,0.4544645116004861,0.2672413793103448
738651,84,31,201235.5,20118.75,5031.0,50.0,0.25006523765144456,0.36904761904761907
738652,230,70,559015.1,55890.81,14074.9,138.6,0.2518285206458808,0.30434782608695654
738732,90,14,171476.5,17142.15,13768.4,136.0,0.8031897982458442,0.15555555555555556
738874,53,11,113451.0,11341.0,9444.0,94.0,0.8327307997531082,0.20754716981132076
738890,11,7,17818.2,1781.02,0.0,0.0,0.0,0.6363636363636364
739005,256,51,460018.0,45993.2,25161.1,250.6,0.54706130471461,0.19921875
739021,85,46,243292.9,24322.79,5110.0,51.0,0.21009102985307196,0.5411764705882353
739084,183,52,317701.3,31762.93,8069.3,79.8,0.2540477216679947,0.28415300546448086
739138,243,41,455994.2,45590.42,5814.0,57.0,0.12752679181284138,0.16872427983539096
739227,24,4,77988.0,7797.0,0.0,0.0,0.0,0.16666666666666666
739284,208,53,427217.2,42714.72,15241.3,150.1,0.3568161046121805,0.2548076923076923
739345,147,41,323590.3,32353.03,11867.1,116.9,0.366800265693816,0.2789115646258503
739352,130,31,359944.9,35986.99,7493.6,74.1,0.20823080785583903,0.23846153846153847
739513,55,10,120516.0,12048.0,4225.0,42.0,0.35068061088977426,0.18181818181818182
739617,79,16,166046.0,16601.0,4260.0,42.0,0.2566110475272574,0.20253164556962025
739684,38,9,55819.0,5579.0,0.0,0.0,0.0,0.23684210526315788
739704,98,24,210841.1,21081.21,0.0,0.0,0.0,0.24489795918367346
739767,4,4,18178.0,1817.0,0.0,0.0,0.0,1.0
739781,195,13,400566.4,40049.64,2489.0,24.0,0.06214787448776069,0.06666666666666667
739808,216,63,512973.0,51291.3,21457.4,212.1,0.41834385168634836,0.2916666666666667
739820,181,55,396807.3,39672.23,18827.2,187.8,0.4745687348555904,0.30386740331491713
739933,180,66,364807.1,36475.91,17358.4,170.5,0.47588668795377553,0.36666666666666664
740025,236,99,434099.4,43400.54,5197.0,51.0,0.1197450538633851,0.4194915254237288
740063,232,28,490123.2,49001.32,8905.0,88.0,0.18172979829931113,0.1206896551724138
740083,129,38,502827.0,50275.3,3367.0,33.0,0.06697125626301582,0.29457364341085274
740090,151,53,407335.0,40724.5,3744.0,37.0,0.09193483038465788,0.3509933774834437
740105,169,41,399604.7,39955.87,5509.0,55.0,0.13787711292483432,0.24260355029585798
740326,5,5,9859.0,985.0,0.0,0.0,0.0,1.0
740349,0,0,0.0,0.0,0.0,0.0,0.0,0.0
740407,33,6,52391.0,5238.0,0.0,0.0,0.0,0.18181818181818182
740422,189,75,318373.5,31830.95,30602.3,301.1,0.9614007750318478,0.3968253968253968
740509,0,0,0.0,0.0,0.0,0.0,0.0,0.0
740577,121,36,225794.0,22576.7,4503.0,43.7,0.19945341879016862,0.2975206611570248
740603,106,1,210939.5,21088.65,0.0,0.0,0.0,0.009433962264150943
740608,165,58,326400.0,32634.1,13607.8,135.2,0.416981010660628,0.3515151515151515
740703,181,43,319078.5,31900.55,0.0,0.0,0.0,0.23756906077348067
740754,81,31,215241.5,21520.75,9006.0,89.0,0.4184798392249341,0.38271604938271603
740762,250,60,328630.5,32852.25,13406.7,131.5,0.40809077003858185,0.24
740763,152,28,376678.2,37661.520000000004,7187.7,70.3,0.1908499710048877,0.18421052631578946
740814,166,70,464106.8,46403.98,10621.0,105.0,0.22888122958418652,0.42168674698795183
740918,255,77,361182.0,36109.4,15479.4,153.0,0.42868062055863565,0.30196078431372547
740992,276,88,435981.0,43589.5,19130.2,189.5,0.43887174663623124,0.3188405797101449
741031,230,26,378427.3,37835.03,6194.0,60.8,0.16371071993335276,0.11304347826086956
741138,118,31,235872.2,23582.12,0.0,0.0,0.0,0.2627118644067797
741244,38,6,36236.0,3622.0,0.0,0.0,0.0,0.15789473684210525
741313,210,29,350074.2,34999.520000000004,7611.0,75.0,0.21746012516743085,0.1380952380952381
741384,0,0,0.0,0.0,0.0,0.0,0.0,0.0
741421,195,48,416597.1,41652.61,23482.0,231.7,0.5637581894627972,0.24615384615384617
741422,142,31,280506.1,28044.31,11881.2,116.3,0.42365813243399464,0.21830985915492956
741428,129,15,197613.0,19756.9,7047.1,70.3,0.3566905739260714,0.11627906976744186
741470,0,0,0.0,0.0,0.0,0.0,0.0,0.0
741483,163,16,468867.2,46879.92,14911.7,148.0,0.31808288068750973,0.09815950920245399
741657,0,0,0.0,0.0,0.0,0.0,0.0,0.0
741677,205,33,421642.7,42154.37,11110.0,110.0,0.26355511895919687,0.16097560975609757
741700,107,40,211884.4,21183.14,8839.0,88.0,0.41726580667455343,0.37383177570093457
741725,116,34,150413.5,15038.85,8741.9,87.4,0.5812877979366773,0.29310344827586204
741801,148,29,560716.2,56063.52,14418.0,143.0,0.2571725785323505,0.19594594594594594
741842,143,43,401065.0,40098.6,23798.3,235.4,0.5934945359688368,0.3006993006993007
741892,153,44,223262.1,22320.41,11122.0,110.0,0.49828833789343474,0.2875816993464052
741926,0,0,0.0,0.0,0.0,0.0,0.0,0.0
742002,136,35,269961.2,26990.920000000002,4383.0,43.0,0.16238794379739555,0.25735294117647056
742009,255,52,569426.7,56933.87,8317.0,82.0,0.14608176117309432,0.20392156862745098
742062,180,77,583766.4,58368.24,5802.6,57.0,0.09941365372675277,0.42777777777777776
742064,62,17,122874.0,12284.0,4717.0,47.0,0.38399544122435686,0.27419354838709675
742281,199,38,425244.0,42516.6,23797.0,235.3,0.5597107953128896,0.19095477386934673
742319,158,25,357309.9,35724.39,5625.9,55.1,0.1574806455757537,0.15822784810126583
742321,20,10,110834.6,11082.06,0.0,0.0,0.0,0.5
742356,0,0,0.0,0.0,0.0,0.0,0.0,0.0
742359,47,7,80091.0,8007.0,0.0,0.0,0.0,0.14893617021276595
742493,203,69,368135.8,36804.18,32585.0,321.1,0.8853613910159118,0.3399014778325123
742509,203,58,311906.1,31183.81,23751.6,234.9,0.7616644662727229,0.2857142857142857
742612,162,34,343649.1,34358.71,5315.0,53.0,0.15469148870839447,0.20987654320987653
742666,10,0,22549.0,2254.0,0.0,0.0,0.0,0.0
742669,217,59,413187.3,41310.53,18092.9,178.5,0.4379730785346981,0.271889400921659
742673,0,0,0.0,0.0,0.0,0.0,0.0,0.0
742732,189,47,352147.9,35206.29,14667.6,144.7,0.4166187348908391,0.24867724867724866
742749,200,36,382432.2,38234.92,0.0,0.0,0.0,0.18
742822,83,37,214482.1,21443.21,10467.1,103.2,0.48813120796746384,0.4457831325301205
742854,110,12,194483.0,19442.2,5531.0,55.0,0.2844842661838681,0.10909090909090909
742886,176,76,425162.6,42507.96,18352.1,180.5,0.4317332565477148,0.4318181818181818
743001,122,17,237937.4,23787.54,12588.2,124.0,0.5291930144941427,0.13934426229508196
743018,170,35,427436.8,42732.58,19104.6,188.6,0.44707340394612255,0.20588235294117646
743108,0,0,0.0,0.0,0.0,0.0,0.0,0.0
743121,138,38,433673.8,43361.18,11918.7,117.8,0.2748702872015937,0.2753623188405797
743241,217,72,376513.2,37645.52,6391.6,62.7,0.1697838149134346,0.3317972350230415
743256,169,61,276970.1,27690.51,7573.4,74.1,0.273501643703926,0.3609467455621302
743257,0,0,0.0,0.0,0.0,0.0,0.0,0.0
743263,230,76,543726.3,54361.23,24260.9,240.2,0.446290490483751,0.33043478260869563
743320,0,0,0.0,0.0,0.0,0.0,0.0,0.0
743335,5,0,23262.0,2325.0,0.0,0.0,0.0,0.0
743481,0,0,0.0,0.0,0.0,0.0,0.0,0.0
743510,134,27,250510.5,25046.35,3276.0,32.0,0.13079750143234445,0.20149253731343283
743610,180,87,338546.1,33849.11,11313.1,110.7,0.3342214906093543,0.48333333333333334
743734,235,83,416019.1,41595.01,4206.0,42.0,0.10111789851715386,0.35319148936170214
743766,215,68,503244.9,50318.49,3837.0,38.0,0.07625427551581934,0.31627906976744186
743768,172,50,421147.6,42105.96,18239.0,180.1,0.4331690810517086,0.29069767441860467
743798,191,83,211183.7,21111.97,7732.0,76.0,0.3662377314859769,0.43455497382198954
743835,227,44,448028.0,44796.5,5139.0,51.0,0.11471878383355842,0.19383259911894274
743849,157,38,342838.0,34276.5,11884.0,117.1,0.3467098449374936,0.24203821656050956
743879,199,25,345726.0,34566.6,15056.5,149.5,0.4355794321686252,0.12562814070351758
743953,0,0,0.0,0.0,0.0,0.0,0.0,0.0
744117,78,45,204725.1,20467.01,3551.0,35.0,0.17349871818111195,0.5769230769230769
744135,166,62,276082.5,27600.45,6294.7,62.7,0.228065122126632,0.37349397590361444
744138,177,33,402055.0,40195.6,5154.7,51.3,0.12824040442237458,0.1864406779661017
744181,57,8,185615.0,18559.0,0.0,0.0,0.0,0.14035087719298245
744204,249,34,384093.6,38403.26,13352.9,131.4,0.34770225236086727,0.13654618473895583
744228,12,5,30888.0,3087.0,0.0,0.0,0.0,0.4166666666666667
744234,134,11,403675.7,40358.67,0.0,0.0,0.0,0.08208955223880597
744304,33,8,50182.8,5017.08,0.0,0.0,0.0,0.24242424242424243
744320,93,14,205924.0,20588.0,0.0,0.0,0.0,0.15053763440860216
744406,54,17,145676.0,14565.0,10893.0,108.0,0.7478887744593203,0.3148148148148148
744441,0,0,0.0,0.0,0.0,0.0,0.0,0.0
744528,214,42,304914.8,30483.38,20977.6,209.0,0.6881651575383044,0.19626168224299065
744567,183,38,385295.8,38521.479999999996,6414.0,64.0,0.1665045060573997,0.20765027322404372
744608,157,63,283271.7,28319.07,10277.0,102.0,0.362900335357058,0.4012738853503185
744612,126,39,189750.8,18969.28,4025.0,40.0,0.21218517518851535,0.30952380952380953
744675,210,50,412454.3,41236.53,0.0,0.0,0.0,0.23809523809523808
744698,189,51,298938.4,29887.94,10453.8,104.5,0.3497664944455857,0.2698412698412698
744711,65,9,142934.0,14290.0,0.0,0.0,0.0,0.13846153846153847
744731,0,0,0.0,0.0,0.0,0.0,0.0,0.0
744746,0,0,0.0,0.0,0.0,0.0,0.0,0.0
744778,102,24,296819.4,29676.84,0.0,0.0,0.0,0.23529411764705882
744789,208,55,541645.9,54153.59,0.0,0.0,0.0,0.2644230769230769
744837,0,0,0.0,0.0,0.0,0.0,0.0,0.0
744860,142,48,191973.4,19192.84,5739.9,57.0,0.29906465119284065,0.3380281690140845
745028,6,2,23493.0,2349.0,0.0,0.0,0.0,0.3333333333333333
745080,0,0,0.0,0.0,0.0,0.0,0.0,0.0
745290,184,66,244600.9,24452.59,21486.6,213.1,0.8787044644350557,0.358695652173913
745336,0,0,0.0,0.0,0.0,0.0,0.0,0.0
745354,261,53,478703.2,47862.02,0.0,0.0,0.0,0.20306513409961685
745383,34,20,89397.0,8936.0,0.0,0.0,0.0,0.5882352941176471
745420,228,63,291444.2,29135.22,17280.5,171.0,0.5931137640285538,0.27631578947368424
745454,24,13,42798.0,4278.0,0.0,0.0,0.0,0.5416666666666666
745565,0,0,0.0,0.0,0.0,0.0,0.0,0.0
745600,168,61,288303.3,28825.73,6790.6,66.5,0.2355742595243902,0.3630952380952381
745636,59,10,143626.8,14359.68,2557.0,25.0,0.17806803494228282,0.1694915254237288
745668,180,60,383539.8,38345.98,6080.0,60.8,0.15855638583236104,0.3333333333333333
745729,263,87,400671.1,40057.51,3793.0,37.0,0.0946888610899679,0.33079847908745247
745738,205,38,233973.9,23391.19,14992.0,148.0,0.6409250662322011,0.18536585365853658
745769,146,16,374774.7,37471.17,0.0,0.0,0.0,0.1095890410958904
745792,185,73,368023.2,36793.42,13978.4,138.1,0.37991575667605787,0.3945945945945946
745811,226,36,389057.8,38895.78,37716.9,370.5,0.9696913135563807,0.1592920353982301
745830,181,34,500165.8,50008.08,3696.0,36.0,0.07390805645807637,0.1878453038674033
745870,0,0,0.0,0.0,0.0,0.0,0.0,0.0
745901,154,56,354879.4,35478.04,13375.0,131.0,0.37699376853963745,0.36363636363636365
745908,128,47,350156.3,35010.33,0.0,0.0,0.0,0.3671875
745920,146,19,287190.5,28713.65,7316.0,72.0,0.2547917105627463,0.13013698630136986
745938,0,0,0.0,0.0,0.0,0.0,0.0,0.0
746031,212,64,433854.1,43376.41,20021.2,197.5,0.46156885735818154,0.3018867924528302
746060,219,61,413014.7,41294.07,6292.8,62.7,0.152389919424266,0.2785388127853881
746061,211,34,339394.1,33931.61,13776.0,136.0,0.40599311379566133,0.16113744075829384
746171,104,12,363614.8,36354.38,12488.5,122.9,0.34352119331975955,0.11538461538461539
746235,0,0,0.0,0.0,0.0,0.0,0.0,0.0
746296,215,43,250652.9,25057.99,4172.0,41.0,0.1664938009792485,0.2
746314,89,40,120378.3,12036.130000000001,0.0,0.0,0.0,0.449438202247191
746377,2,1,45527.0,4552.0,0.0,0.0,0.0,0.5
746385,22,9,45235.0,4523.0,6652.0,65.0,1.4707052841034711,0.4090909090909091
746402,203,37,431781.8,43171.18,9379.0,93.0,0.21725141633839984,0.18226600985221675
746502,183,7,345133.0,34506.2,0.0,0.0,0.0,0.03825136612021858
746520,154,25,337154.0,33711.0,2522.0,25.0,0.07481237578238557,0.16233766233766234
746536,233,79,500995.9,50090.69,0.0,0.0,0.0,0.33905579399141633
746554,250,42,396137.6,39607.56,28196.0,279.3,0.7118842968362606,0.168
746580,27,5,35792.2,3577.42,0.0,0.0,0.0,0.18518518518518517
746677,210,43,449394.1,44932.21,0.0,0.0,0.0,0.20476190476190476
746772,145,52,245120.2,24505.12,21815.7,214.6,0.8902506904679512,0.3586206896551724
746796,22,11,85272.0,8526.2,0.0,0.0,0.0,0.5
746807,169,31,340484.2,34039.72,6590.0,65.0,0.19359736214046414,0.1834319526627219
746837,252,77,400550.3,40047.53,38042.0,379.6,0.9499212560674778,0.3055555555555556
746853,13,0,51309.0,5130.0,0.0,0.0,0.0,0.0
746863,0,0,0.0,0.0,0.0,0.0,0.0,0.0
747187,161,47,202717.0,20264.6,0.0,0.0,0.0,0.2919254658385093
747227,8,8,6341.0,634.0,0.0,0.0,0.0,1.0
747304,93,20,254611.8,25457.68,13117.6,129.5,0.5152708337916102,0.21505376344086022
747315,250,31,393054.9,39297.79,0.0,0.0,0.0,0.124
747339,183,41,423178.1,42310.51,10755.9,106.4,0.2542134330217244,0.22404371584699453
747395,211,34,427594.7,42751.07,17655.7,172.6,0.4129884936213293,0.16113744075829384
747483,24,11,53005.0,5300.0,3663.0,36.0,0.6911320754716981,0.4583333333333333
747509,58,7,166976.1,16694.41,0.0,0.0,0.0,0.1206896551724138
747571,154,40,322396.6,32232.96,7269.4,72.2,0.2255269140656024,0.2597402597402597
747578,181,69,427701.5,42763.25,26155.9,260.0,0.6116443441506434,0.3812154696132597
747604,46,14,89764.0,8974.0,5923.0,59.0,0.6600178292846,0.30434782608695654
747609,78,21,283818.4,28376.74,0.0,0.0,0.0,0.2692307692307692
747655,0,0,0.0,0.0,0.0,0.0,0.0,0.0
747668,166,32,479668.5,47957.95,18426.3,181.5,0.3842178408376505,0.1927710843373494
747681,185,41,403480.8,40341.58,6779.2,66.5,0.16804497989419354,0.22162162162162163
747704,185,44,438172.6,43809.96,25367.0,250.7,0.5790235827651977,0.23783783783783785
747759,137,43,286267.4,28623.739999999998,0.0,0.0,0.0,0.31386861313868614
747816,0,0,0.0,0.0,0.0,0.0,0.0,0.0
747926,205,55,467780.5,46769.15,11048.5,110.2,0.23623478297125347,0.2682926829268293
747939,247,75,535579.4,53548.44,7761.0,77.0,0.14493419416139852,0.30364372469635625
747993,179,61,335625.5,33556.25,11869.3,117.8,0.3537135406965915,0.3407821229050279
748019,293,65,584746.2,58467.12,8703.0,86.0,0.1488528937289882,0.22184300341296928
748033,26,9,94112.0,9408.0,8559.0,85.0,0.9097576530612245,0.34615384615384615
748055,165,47,399153.7,39907.57,10672.3,104.5,0.2674254533663663,0.28484848484848485
748105,0,0,0.0,0.0,0.0,0.0,0.0,0.0
748174,0,0,0.0,0.0,0.0,0.0,0.0,0.0
748198,165,28,373802.5,37373.35,5262.0,52.0,0.14079551338052382,0.1696969696969697
